model_name,policy,layer,rows,call_rate,decision_mean_utility,utility_capture_rate,precision,unhelpful_call_cost_sum,unhelpful_call_rows
lda_classifier__baseline,maturity3_callcap_0.6,same_algorithm,48240,0.034203980099502485,-0.0026910001047916834,0.02680751347278049,0.01818181818181818,133.4557023038851,1620
lda_classifier__baseline,maturity3_callcap_0.6,dimension_40,21600,0.0375,-0.0031199627887370566,0.3304404576390756,0.11234567901234568,97.2172609833795,719
lda_classifier__baseline,maturity3_callcap_0.6,FE_ratio_025_035,25920,0.04170524691358025,-0.002587569476071915,0.013103840600185719,0.01572617946345976,68.71718461186633,1064
lda_classifier__baseline,maturity3_callcap_0.5,overall,64800,0.037515432098765435,0.0043609628346566644,0.5610328332488974,0.3155080213903743,134.2786225892561,1664
lda_classifier__baseline,maturity3_callcap_0.5,same_algorithm,48240,0.034203980099502485,-0.0026910001047916834,0.02680751347278049,0.01818181818181818,133.4557023038851,1620
lda_classifier__baseline,maturity3_callcap_0.5,dimension_40,21600,0.0375,-0.0031199627887370566,0.3304404576390756,0.11234567901234568,97.2172609833795,719
lda_classifier__baseline,maturity3_callcap_0.5,FE_ratio_025_035,25920,0.04170524691358025,-0.002587569476071915,0.013103840600185719,0.01572617946345976,68.71718461186633,1064
lda_classifier__best_candidate,global_train_utility,overall,64800,0.03746913580246913,0.004358200203289918,0.5609896149587004,0.31507413509060955,134.4255282468059,1663
lda_classifier__best_candidate,global_train_utility,same_algorithm,48240,0.034203980099502485,-0.002695316364512492,0.02680751347278049,0.01818181818181818,133.6639186728169,1620
lda_classifier__best_candidate,global_train_utility,dimension_40,21600,0.037453703703703704,-0.00312742126409124,0.33008468202477553,0.1100123609394314,97.34625119601445,720
lda_classifier__best_candidate,global_train_utility,FE_ratio_025_035,25920,0.04162808641975309,-0.0025882606583602975,0.013103840600185719,0.015755329008341055,68.7351000567812,1062
lda_classifier__best_candidate,global_callcap_0.9,overall,64800,0.03740740740740741,0.004371624421340364,0.5609896149587004,0.3155940594059406,133.555638917137,1659
lda_classifier__best_candidate,global_callcap_0.9,same_algorithm,48240,0.03412106135986733,-0.002677283832802938,0.02680751347278049,0.018226002430133656,132.794029343148,1616
lda_classifier__best_candidate,global_callcap_0.9,dimension_40,21600,0.037314814814814815,-0.003095651843954747,0.33008468202477553,0.11042183622828784,96.66003172106619,717
lda_classifier__best_candidate,global_callcap_0.9,FE_ratio_025_035,25920,0.041589506172839505,-0.0025811746300145933,0.013103840600185719,0.015769944341372914,68.55143020206057,1061
lda_classifier__best_candidate,global_callcap_0.8,overall,64800,0.03740740740740741,0.004371624421340364,0.5609896149587004,0.3155940594059406,133.555638917137,1659
lda_classifier__best_candidate,global_callcap_0.8,same_algorithm,48240,0.03412106135986733,-0.002677283832802938,0.02680751347278049,0.018226002430133656,132.794029343148,1616
lda_classifier__best_candidate,global_callcap_0.8,dimension_40,21600,0.037314814814814815,-0.003095651843954747,0.33008468202477553,0.11042183622828784,96.66003172106619,717
lda_classifier__best_candidate,global_callcap_0.8,FE_ratio_025_035,25920,0.041589506172839505,-0.0025811746300145933,0.013103840600185719,0.015769944341372914,68.55143020206057,1061
lda_classifier__best_candidate,global_callcap_0.7,overall,64800,0.037391975308641974,0.004372131837338464,0.5609896149587004,0.31572430870821294,133.52275836046013,1658
lda_classifier__best_candidate,global_callcap_0.7,same_algorithm,48240,0.03410033167495854,-0.0026766022292234013,0.02680751347278049,0.0182370820668693,132.76114878647115,1615
lda_classifier__best_candidate,global_callcap_0.7,dimension_40,21600,0.037314814814814815,-0.003095651843954747,0.33008468202477553,0.11042183622828784,96.66003172106619,717
